room_id,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay
18548613,15,4.5,3,1,,157,
5549826,200,5,2,0,,160,
19291797,4,4,2,1,,180,
19050152,1,0,2,0,,150,
18757990,2,0,3,1,,175,
18397875,3,5,5,2,,175,
17534690,10,4.5,4,2,,150,
7478631,152,5,5,0,,145,
15005046,64,5,4,1,,180,
3377936,14,5,5,2,,175,
15179182,75,5,6,2,,160,
16454916,1,0,2,1,,175,
1646806,37,5,2,1,,150,
3257886,257,4.5,4,2,,160,
17833058,16,5,3,1,,150,
713877,343,5,5,1,,145,
18647085,6,4.5,1,1,,150,
18960193,3,4.5,4,1,,145,
13641058,20,5,2,1,,160,
18693653,3,4.5,2,0,,169,
16336481,9,5,4,2,,167,
18843545,3,4.5,4,2,,169,
13884730,14,5,2,0,,143,
19486540,1,0,4,1,,150,
17791724,4,4.5,2,0,,145,
4483550,1,0,4,1,,178,
19530207,xxx,0,2,1,,180,
16413291,6,5,5,2,,140,
5021,4,4.5,3,2,,135,
2151566,13,4.5,2,1,,124,
8327231,xxx,0,3,1,,125,
1233002,14,4.5,2,1,,125,
6055808,5,4.5,3,1,,125,
5317789,15,5,2,2,,125,
17734527,2,0,2,1,,121,
565650,1,0,4,1,,128,
267820,8,4.5,2,1,,140,
8595489,2,0,2,1,,125,
4617719,193,5,6,2,,139,
18312297,15,5,6,2,,139,
19402841,xxx,0,2,0,,135,
479072,129,4.5,2,0,,129,
1326577,180,5,2,1,,125,
18804992,2,0,4,2,,135,
12797906,44,5,4,2,,140,
18692877,1,0,4,1,,129,
1898173,42,4.5,3,1,,129,
819863,15,4,4,1,,140,
12093246,26,4.5,2,1,,125,
918162,17,5,2,0,,135,
4879936,xxx,0,4,1,,139,
1144148,28,5,2,1,,140,
14629029,6,5,3,2,,125,
6784423,2,0,2,2,,125,
6935174,27,4.5,4,1,,124,
15070065,7,5,4,1,,120,
13866653,70,4.5,4,1,,120,
18709064,7,5,3,1,,125,
18031372,4,5,6,1,,125,
238204,132,4.5,4,1,,135,
16040602,xxx,0,4,2,,125,
16032247,14,4.5,3,1,,122,
11436683,xxx,0,4,1,,124,
5919500,59,5,4,1,,150,
13141064,17,4.5,4,2,,175,
4549485,33,5,2,1,,175,
6852699,23,5,2,1,,149,
2077982,97,4.5,4,2,,145,
16986063,xxx,0,6,2,,169,
17651864,1,0,2,2,,150,
3971090,86,4.5,6,2,,158,
6822070,35,5,3,1,,153,
9197404,49,5,2,1,,180,
3182798,49,4.5,4,2,,146,
14325921,7,5,4,1,,174,
13443665,32,5,5,2,,175,
7601779,112,4.5,4,1,,157,
4287481,162,4.5,4,1,,150,
11122531,112,5,3,0,,145,
10941493,67,4.5,2,0,,150,
14040985,37,5,3,1,,150,
2613882,xxx,0,2,1,,139,
9995426,17,5,3,1,,130,
6672905,xxx,0,2,1,,140,
1613321,14,4,2,1,,130,
16051540,xxx,0,2,0,,125,
7762483,xxx,0,2,1,,140,
5826030,xxx,0,4,1,,135,
2061134,5,5,2,1,,140,
15150306,xxx,0,4,1,,140,
9760253,60,5,4,0,,138,
9511842,3,4,3,1,,125,
16309474,8,4.5,4,1,,140,
11792072,xxx,0,2,1,,125,
4494303,9,5,4,1,,125,
3281862,5,4.5,3,1,,140,
18041410,2,0,2,1,,125,
10789518,2,0,2,0,,138,
3780418,205,5,2,0,,125,
9284412,196,5,3,1,,130,
6092596,238,5,2,1,,129,
18732664,7,5,2,1,,130,
3280443,xxx,0,2,1,,135,
13943674,7,5,1,0,,139,
469810,9,4,3,1,,126,
7133178,xxx,0,2,0,,125,
1433011,4,4.5,1,1,,129,
7744170,1,0,2,0,,130,
9138781,xxx,0,2,1,,140,
15849881,2,0,2,0,,138,
12917824,1,0,2,0,,135,
15756479,xxx,0,4,2,,129,
9754009,26,5,2,1,,125,
8114865,xxx,0,2,1,,130,
8539905,xxx,0,2,1,,140,
6115685,1,0,2,2,,140,
13882748,3,4,2,0,,139,
7329206,5,5,2,1,,135,
16163100,7,5,4,1,,125,
14198641,2,0,2,2,,130,
210150,36,5,4,1,,135,
4669514,1,0,3,1,,125,
1783301,27,5,2,1,,127,
11893938,6,5,1,1,,128,
14969237,2,0,2,1,,125,
2242739,4,5,2,2,,135,
9597996,3,4.5,2,1,,135,
17497608,5,5,2,1,,136,
13762975,17,5,2,1,,125,
10814003,1,0,3,1,,140,
14874240,1,0,2,1,,130,
3904810,41,5,2,1,,135,
2717307,25,5,3,1,,129,
12383404,14,5,2,1,,121,
284117,146,4.5,2,1,,130,
14074818,3,5,4,2,,122,
10836765,xxx,0,2,1,,125,
4121691,25,5,2,1,,125,
727866,307,5,2,1,,139,
17283230,5,5,4,1,,137,
18592177,xxx,0,6,1,,121,
7228686,60,4.5,3,1,,129,
19230601,1,0,3,1,,125,
1489501,136,4.5,3,1,,135,
14340124,83,5,4,1,,120,
12290613,60,5,3,0,,129,
3290706,64,5,2,1,,121,
13711290,xxx,0,2,1,,135,
971449,207,5,2,1,,129,
3611131,140,4.5,2,1,,133,
9752333,137,5,2,0,,135,
19503477,xxx,0,2,0,,139,
17514599,2,0,3,1,,140,
8272458,75,5,2,1,,125,
18037723,7,5,3,1,,125,
18198540,19,4.5,3,1,,139,
18562291,8,4,2,0,,135,
18707082,xxx,0,4,1,,128,
11927222,xxx,0,2,1,,125,
10365512,xxx,0,2,1,,125,
17174288,4,5,4,1,,125,
14426027,3,4.5,3,1,,130,
10749587,xxx,0,4,1,,133,
8903641,32,5,4,1,,125,
7241980,9,5,2,0,,140,
15181185,6,4.5,2,1,,125,
6004953,15,4,3,1,,129,
1187425,2,0,4,1,,135,
2082751,4,4.5,2,1,,140,
7679393,9,5,4,1,,140,
14673134,16,5,2,0,,125,
4392795,49,4.5,4,1,,139,
7734079,7,4.5,4,2,,131,
11852529,1,0,2,0,,120,
2161686,6,4,2,1,,129,
9953024,xxx,0,2,1,,125,
4890931,21,4.5,2,0,,135,
2110575,11,5,2,1,,135,
3636904,33,5,2,1,,125,
4040475,19,4.5,2,0,,125,
15008570,19,4.5,5,2,,139,
815123,8,5,1,1,,130,
18221524,3,5,2,0,,125,
16220303,27,5,2,2,,133,
964751,172,5,3,1,,140,
14116042,23,4.5,4,1,,129,
1428590,14,5,2,0,,125,
275464,77,4.5,6,1,,135,
6560870,75,5,2,1,,130,
7581918,89,4.5,3,1,,140,
14520477,22,5,2,1,,139,
8557304,64,4.5,4,1,,135,
2387702,10,5,3,1,,135,
18397668,1,0,4,2,,135,
11722263,6,5,5,2,,140,
10766080,95,4.5,4,2,,135,
17670655,1,0,4,2,,130,
3009990,9,4,4,2,,140,
11923264,16,4,2,1,,130,
4615244,168,5,4,2,,124,
59344,206,5,2,1,,135,
2400409,81,5,4,1,,125,
12311938,19,5,2,1,,130,
515430,216,5,3,1,,139,
770991,112,5,2,1,,129,
19695487,xxx,0,2,0,,120,
18397813,1,0,6,2,,125,
8868599,64,5,3,0,,125,
467507,137,5,2,1,,135,
1094481,152,5,3,1,,125,
7788844,92,4.5,5,2,,135,
2356554,119,5,2,1,,125,
13349101,20,4.5,4,1,,139,
17483684,1,0,2,1,,129,
8474183,67,5,4,1,,134,
12974077,16,4.5,2,1,,140,
18585237,xxx,0,3,0,,125,
15051965,46,5,4,1,,125,
19273465,xxx,0,2,0,,130,
4614763,196,5,5,1,,125,
3112427,78,5,2,0,,125,
17574753,5,5,4,1,,135,
12981814,33,5,2,0,,140,
11842522,7,5,4,1,,139,
7823272,64,5,4,1,,140,
17191322,44,5,2,0,,128,
6245649,76,5,2,1,,135,
10943827,88,5,3,1,,134,
10989099,74,5,2,1,,140,
4257302,94,5,2,1,,125,
13769818,94,5,2,1,,130,
13747542,69,4.5,6,2,,139,
15073052,5,4.5,3,1,,130,
8410965,14,4,4,1,,122,
14969313,1,0,1,0,,122,
1502017,3,4,2,0,,125,
17770921,3,4.5,2,0,,128,
842254,1,0,2,1,,125,
12249865,xxx,0,2,0,,127,
2538348,2,0,2,1,,125,
5500218,35,4.5,5,2,,129,
6272183,62,5,2,1,,140,
7035672,56,5,2,0,,139,
19592343,1,0,6,2,,129,
13917436,3,5,5,2,,130,
1045685,29,4.5,5,3,,125,
7700393,58,4.5,2,1,,140,
10868024,45,5,2,0,,125,
14252951,6,5,2,1,,125,
18042078,4,4.5,2,1,,125,
15822583,17,4.5,6,1,,129,
6887043,3,5,2,1,,125,
14670900,3,4,2,1,,139,
16518454,6,5,2,1,,125,
5749181,33,4.5,1,0,,125,
6155285,7,4.5,3,1,,133,
14483948,9,5,3,0,,125,
6423158,157,5,3,0,,139,
15830871,2,0,4,2,,125,
17271591,3,4.5,4,1,,140,
4540731,11,5,6,2,,125,
13728328,1,0,2,1,,140,
720811,140,5,2,1,,129,
2628247,217,4.5,2,1,,139,
18275922,6,5,2,0,,125,
16039976,1,0,4,1,,139,
18241991,1,0,2,1,,130,
4510968,70,4.5,4,1,,131,
830330,72,4.5,4,1,,135,
233431,115,5,4,1,,130,
11497890,xxx,0,2,0,,130,
18605336,11,4.5,2,1,,140,
18724546,1,0,4,1,,125,
336133,76,4.5,3,1,,139,
13559934,30,4.5,2,1,,135,
9259176,28,5,4,2,,125,
7417050,24,4.5,2,0,,135,
19428746,2,0,2,0,,123,
423300,15,5,5,1,,125,
18376902,xxx,0,2,0,,124,
11525500,35,5,2,0,,125,
1104378,54,5,1,1,,140,
9970137,xxx,0,4,2,,125,
17849606,15,5,4,2,,130,
2046807,81,4.5,2,0,,129,
16407735,20,5,3,1,,135,
6902819,xxx,0,2,0,,130,
16585655,5,5,7,4,,139,
3230459,64,4.5,2,0,,139,
1152027,87,4.5,6,2,,122,
13223141,61,5,2,1,,125,
17697735,2,0,2,1,,120,
191632,279,5,2,1,,135,
8195090,94,5,2,0,,135,
6715383,26,5,4,1,,125,
13399004,1,0,2,1,,130,
431632,149,4.5,2,1,,125,
68454,16,5,2,1,,135,
2356871,1,0,2,1,,135,
13263750,27,4.5,4,1,,129,
680288,186,5,2,1,,140,
11376272,2,0,3,2,,130,
12154878,69,4.5,4,0,,130,
2003444,xxx,0,2,2,,121,
66119,87,4,3,0,,125,
8656123,3,5,2,1,,130,
11377740,xxx,0,4,1,,135,
16941779,42,5,2,1,,130,
2221057,43,5,4,2,,135,
1556680,216,4.5,8,2,,135,
4106442,99,5,4,1,,135,
1890853,17,5,3,1,,130,
15215678,68,5,3,0,,125,
10517693,96,5,2,0,,125,
19777168,xxx,0,2,1,,130,
4348890,75,4.5,4,1,,131,
4958513,2,0,2,1,,129,
130665,93,5,4,0,,130,
2274353,144,4.5,4,2,,137,
13564766,9,4,2,0,,129,
12325197,3,5,2,1,,129,
10878336,22,4.5,3,1,,130,
1487849,179,4.5,5,1,,140,
18708117,4,5,4,1,,125,
18036484,5,5,3,0,,122,
19330345,xxx,0,2,1,,121,
13939132,16,5,2,1,,125,
15222764,1,0,2,1,,130,
77175,197,5,2,1,,131,
13698932,3,4.5,2,1,,130,
11891378,xxx,0,2,2,,135,
15792627,xxx,0,2,1,,127,
11101987,42,5,2,0,,125,
6331695,164,5,3,1,,138,
19366430,2,0,2,0,,129,
4663060,157,5,4,1,,135,
19015884,8,5,2,1,,140,
13318584,75,5,3,1,,130,
13239943,47,4.5,4,1,,131,
9231212,4,5,2,0,,130,
4022990,141,4.5,4,1,,129,
11563014,48,4.5,2,1,,135,
5242394,25,5,3,1,,140,
11064517,4,4,2,1,,129,
9616042,7,5,2,1,,139,
1995316,153,5,2,1,,130,
11845487,41,5,4,1,,140,
19386709,xxx,0,4,1,,125,
3479263,27,4.5,2,1,,125,
6560014,15,5,2,1,,129,
4730653,127,4.5,2,1,,133,
18738629,4,4.5,2,1,,125,
9119249,16,5,2,1,,140,
18250909,7,5,4,0,,140,
1725853,278,5,4,1,,135,
365275,172,4.5,3,0,,125,
16289487,7,4,1,1,,140,
625935,154,5,2,0,,140,
18039559,1,0,3,1,,125,
14220594,31,5,2,1,,125,
17907264,xxx,0,4,2,,136,
10321776,97,5,4,1,,125,
17574138,xxx,0,6,3,,125,
348714,247,5,4,1,,127,
2518781,214,5,2,1,,129,
15630209,48,5,3,1,,139,
153237,2,0,2,1,,137,
6336315,4,5,2,1,,139,
18348703,1,0,2,0,,130,
13175533,52,5,2,0,,140,
19475393,1,0,2,0,,135,
5144482,144,5,2,1,,120,
1407881,178,5,2,0,,140,
16825473,10,5,2,1,,138,
5346803,113,5,2,1,,140,
5548977,171,5,6,0,,140,
2702741,xxx,0,4,1,,125,
9119021,64,5,2,0,,123,
19463127,xxx,0,1,0,,122,
18182356,5,5,1,0,,140,
8777405,105,5,2,0,,121,
17906471,4,5,2,0,,135,
1421774,234,5,2,0,,139,
678556,256,5,2,1,,130,
18054290,5,5,4,1,,122,
14996188,36,5,2,0,,125,
3896205,17,4.5,1,1,,122,
6662905,5,5,3,0,,135,
12025717,84,5,6,1,,139,
1914841,69,5,2,0,,133,
16256385,30,5,2,1,,125,
4171151,164,4.5,5,1,,139,
19503354,xxx,0,2,1,,121,
16322016,31,4.5,5,1,,139,
11724899,123,5,8,2,,139,
1596696,157,5,3,1,,140,
1755158,144,4.5,3,1,,125,
7181279,54,4.5,2,0,,122,
5641815,154,4.5,2,0,,125,
10783991,84,5,2,0,,130,
18669935,4,5,2,1,,125,
16370633,32,4.5,2,0,,130,
13652344,83,5,6,1,,125,
12515810,78,5,2,0,,124,
15705696,xxx,0,2,1,,130,
18810574,5,5,2,0,,140,
9347891,101,5,3,1,,135,
19101632,3,5,4,2,,125,
14897247,56,4.5,1,0,,130,
8195144,105,4.5,2,1,,135,
18916826,2,0,2,1,,135,
13774014,58,5,3,0,,125,
13573391,3,5,2,1,,129,
18699060,3,5,2,1,,138,
4252808,126,5,3,1,,130,
16824774,24,5,2,0,,125,
5581254,75,4.5,4,2,,135,
14595848,48,5,2,1,,135,
10437411,97,5,2,0,,135,
11924237,29,5,2,1,,130,
1510363,162,5,4,2,,140,
9797058,9,4.5,2,1,,105,
2578363,7,4.5,3,1,,120,
7199664,xxx,0,1,1,,100,
4491042,2,0,4,1,,100,
3440501,15,4.5,3,1,,106,
5851966,75,4,2,0,,100,
15791969,xxx,0,3,1,,100,
273960,78,5,4,2,,110,
8184928,12,5,6,1,,110,
1273732,8,4.5,2,1,,105,
1955735,15,5,4,1,,100,
1944306,4,5,2,1,,120,
11207956,4,5,2,0,,100,
10996772,xxx,0,2,1,,109,
12845827,1,0,4,1,,120,
18037423,4,5,2,1,,110,
8337630,3,4.5,2,0,,119,
3722574,35,4.5,3,0,,100,
1597830,22,4.5,2,1,,130,
7937598,20,4.5,2,0,,130,
16478484,xxx,0,2,1,,130,
18127110,1,0,2,0,,135,
8597259,1,0,2,0,,125,
13190103,5,4.5,2,0,,121,
4059549,109,4.5,4,1,,129,
4359078,140,4.5,4,1,,129,
5480795,82,4.5,4,1,,129,
18551085,xxx,0,2,0,,123,
13343019,17,5,2,0,,125,
940197,2,0,1,1,,140,
399888,6,5,2,1,,135,
9201385,6,5,2,0,,135,
18211794,xxx,0,4,2,,140,
16268238,xxx,0,2,1,,140,
18103749,xxx,0,4,2,,125,
5193765,123,5,2,0,,129,
9065415,9,5,2,1,,135,
11035236,50,5,2,0,,140,
1971246,54,4.5,3,1,,129,
804015,13,5,3,1,,130,
18031186,6,5,4,1,,125,
9362682,15,5,3,1,,140,
1261122,60,4.5,2,1,,130,
12971987,18,5,2,1,,123,
6922612,12,5,2,1,,135,
662082,16,5,3,1,,140,
15920878,31,4.5,4,2,,135,
6117147,56,5,2,1,,135,
17547140,xxx,0,4,1,,125,
7351420,1,0,2,1,,139,
9346869,2,0,2,1,,140,
15150231,4,4.5,2,1,,139,
7578824,xxx,0,2,1,,138,
10968116,6,5,2,0,,140,
4316724,13,4.5,2,0,,129,
17094099,1,0,3,2,,135,
1914295,3,4.5,2,1,,137,
13265498,12,4.5,4,1,,129,
8067807,8,5,3,1,,136,
11620006,xxx,0,4,1,,117,
9739527,xxx,0,2,0,,118,
18584870,2,0,2,0,,119,
10806143,xxx,0,2,0,,118,
15941682,3,5,2,1,,120,
18787961,xxx,0,2,1,,109,
8741287,2,0,2,1,,115,
15478431,23,5,4,0,,114,
17420939,15,5,2,1,,115,
8542341,1,0,2,2,,120,
7699095,3,5,2,1,,120,
11442093,8,4,14,7,,102,
19199486,1,0,2,0,,115,
10023082,7,4.5,2,0,,106,
2803935,4,4.5,6,3,,115,
14180268,xxx,0,3,1,,120,
6051847,xxx,0,2,0,,100,
16461727,2,0,2,0,,109,
9216687,xxx,0,2,0,,100,
14906353,3,5,4,2,,103,
6712685,1,0,2,0,,114,
17031131,2,0,2,0,,110,
10735339,5,4,3,0,,120,
9736338,xxx,0,3,1,,118,
352165,141,4.5,3,1,,115,
11604488,xxx,0,2,0,,100,
19163389,3,5,1,0,,105,
12951597,2,0,4,2,,103,
769637,1,0,1,1,,110,
6601839,1,0,2,1,,102,
18213423,1,0,3,0,,100,
18718406,xxx,0,3,0,,100,
4810969,2,0,2,1,,120,
1121953,12,5,2,0,,120,
9316306,9,5,1,1,,101,
15972802,3,4.5,3,0,,105,
11776348,1,0,2,0,,120,
200580,31,4.5,2,0,,110,
7129539,106,4.5,4,1,,119,
1210748,19,4.5,2,1,,115,
16134193,17,5,4,2,,117,
737498,5,4,2,2,,113,
7764330,2,0,2,0,,115,
13563032,xxx,0,2,1,,110,
18584762,xxx,0,2,0,,119,
6109169,3,5,2,1,,120,
17188050,xxx,0,2,1,,115,
17556056,xxx,0,2,1,,120,
2723558,1,0,1,0,,120,
16101403,3,4.5,2,1,,120,
4334896,5,4.5,3,1,,120,
14342687,20,5,4,1,,120,
10925171,2,0,2,1,,120,
18270816,xxx,0,1,1,,115,
16665142,xxx,0,2,0,,110,
3649988,133,5,4,2,,105,
14075285,66,4.5,4,1,,102,
16298603,xxx,0,3,0,,120,
8172826,2,0,4,2,,120,
8762307,xxx,0,6,2,,110,
18853665,xxx,0,2,0,,120,
10355311,1,0,2,0,,120,
10657085,xxx,0,9,4,,120,
1450426,4,5,4,2,,118,
10861791,xxx,0,6,2,,105,
1273709,12,5,2,1,,120,
494111,69,4.5,4,1,,120,
18433508,xxx,0,2,1,,100,
17810208,11,5,2,0,,100,
17419327,2,0,2,0,,103,
1660611,21,4,2,1,,120,
9096011,1,0,2,1,,120,
6438568,xxx,0,2,1,,120,
1836986,36,4.5,4,1,,108,
13623386,xxx,0,3,1,,119,
16675371,6,5,3,1,,120,
9531405,4,4.5,2,0,,120,
4768678,9,5,6,2,,107,
12922728,4,5,2,1,,115,
6855106,83,4.5,5,1,,110,
16651773,1,0,4,0,,110,
8013810,12,4.5,3,1,,120,
2800717,11,4.5,2,0,,120,
1552454,4,5,2,1,,108,
7514189,4,5,1,0,,120,
18994706,xxx,0,2,0,,120,
18736692,xxx,0,2,0,,120,
4022209,40,4.5,2,1,,109,
7869049,20,4.5,2,0,,115,
8195358,3,4.5,2,1,,115,
12949359,xxx,0,4,0,,106,
11464408,85,4.5,2,1,,105,
16032599,2,0,6,1,,112,
4429527,40,5,2,1,,120,
5749839,48,5,2,1,,120,
12229903,45,4.5,6,1,,120,
10105531,4,4.5,3,1,,100,
15844494,23,4.5,4,1,,108,
4372435,9,5,2,1,,120,
14206695,4,5,2,1,,110,
384689,129,5,1,1,,110,
6006768,154,5,2,1,,105,
7514742,128,5,4,1,,120,
7247351,55,5,2,1,,112,
6730473,46,4.5,2,1,,107,
10385321,116,5,4,2,,100,
19473417,xxx,0,3,0,,102,
17016281,8,4.5,2,0,,103,
19162222,2,0,3,1,,120,
15941107,1,0,2,1,,120,
3391368,80,5,2,0,,119,
8887553,9,5,4,1,,120,
17892406,1,0,3,0,,110,
348580,24,4.5,4,1,,120,
10369307,24,5,6,3,,104,
9586291,5,4.5,2,0,,115,
9578797,5,5,2,1,,107,
6529234,40,5,2,1,,114,
6585312,3,5,2,0,,110,
19297898,1,0,2,0,,110,
19591538,1,0,6,2,,109,
19416382,xxx,0,4,2,,117,
19751079,xxx,0,3,1,,120,
16532613,1,0,2,1,,110,
19701989,xxx,0,2,0,,109,
3093543,158,5,2,0,,105,
15420428,7,5,2,0,,119,
5749969,51,4,3,1,,120,
16286523,7,4.5,2,0,,100,
10139027,2,0,3,1,,105,
10888166,3,5,3,2,,109,
16179580,4,5,2,0,,120,
16381928,10,4.5,4,1,,120,
19198089,3,4.5,2,0,,120,
5890033,11,5,3,2,,120,
1633126,14,4.5,1,1,,109,
19140352,xxx,0,3,1,,105,
10157431,59,4.5,3,1,,105,
4632133,67,4.5,2,1,,109,
1830541,172,5,3,1,,110,
63405,146,4.5,2,1,,115,
8351923,130,5,2,0,,110,
14552166,45,4,2,0,,119,
311259,304,5,3,0,,109,
19718349,xxx,0,2,1,,115,
1356240,144,4.5,3,1,,120,
1738415,266,5,4,1,,118,
15583984,4,4,2,0,,105,
4365969,153,5,3,0,,119,
15985008,39,5,2,0,,120,
2048834,121,4.5,2,1,,110,
9044976,6,5,2,0,,115,
8221207,61,4.5,2,1,,115,
4215907,66,5,2,1,,115,
867530,161,4.5,3,1,,120,
19682174,xxx,0,2,0,,115,
5217164,41,4.5,2,1,,115,
18346141,2,0,6,2,,119,
16231927,12,5,2,1,,110,
15242405,xxx,0,2,0,,100,
19084673,7,5,2,0,,120,
12210859,7,5,3,1,,110,
16231812,2,0,2,0,,100,
14694071,25,4.5,2,0,,110,
3511756,33,4.5,2,1,,120,
18463248,6,4.5,2,1,,119,
18009334,5,5,2,0,,120,
16572187,32,5,2,1,,120,
17434665,11,5,2,0,,120,
1344243,22,4.5,2,1,,119,
7222704,123,5,2,1,,105,
5577516,22,5,4,1,,109,
15432669,27,4.5,4,1,,115,
7965068,69,5,2,1,,105,
14179246,40,5,2,0,,105,
18548006,1,0,3,1,,120,
18191544,9,5,2,0,,115,
13516275,23,4.5,2,0,,110,
13170498,16,4.5,2,0,,110,
14962746,6,5,2,0,,120,
16498921,23,5,2,0,,103,
13016330,65,4,4,1,,116,
1370128,172,4.5,2,1,,96,
4631873,116,4.5,2,1,,99,
19608743,xxx,0,2,1,,100,
589516,70,4.5,6,2,,109,
16290048,xxx,0,6,3,,100,
2701658,86,5,3,1,,110,
6728250,18,4.5,2,1,,109,
3718865,137,5,3,1,,120,
13174268,44,4,2,0,,109,
277339,256,5,3,1,,110,
19639987,xxx,0,2,0,,120,
555596,45,5,2,1,,120,
12511225,58,4.5,2,0,,110,
13169268,81,4.5,2,1,,110,
12780009,77,4.5,2,1,,110,
12779748,53,4.5,2,1,,110,
3720392,136,5,2,1,,104,
12510982,57,4.5,2,0,,110,
2461006,146,4.5,3,1,,120,
17717732,12,4.5,2,1,,110,
19663541,xxx,0,2,1,,110,
14221114,6,4.5,2,0,,115,
3924524,67,4.5,2,0,,115,
19680632,xxx,0,2,1,,119,
14804950,90,5,2,0,,100,
19609999,xxx,0,2,1,,115,
794626,129,4.5,6,1,,110,
16621667,3,5,2,1,,120,
8520295,32,5,2,0,,120,
958,91,5,3,1,,120,
3721927,158,5,2,1,,110,
15330348,102,5,2,1,,110,
2132457,14,5,2,1,,110,
13637547,25,5,4,0,,113,
676228,270,4.5,4,1,,104,
14963288,55,4.5,2,0,,110,
19718286,xxx,0,2,0,,110,
499096,125,5,2,1,,100,
17699952,1,0,2,0,,96,
19576132,xxx,0,2,1,,96,
19587503,xxx,0,5,1,,99,
13332150,31,4.5,2,1,,100,
585225,367,5,2,1,,83,
10686929,9,5,2,1,,100,
19577437,xxx,0,2,0,,99,
1470340,49,5,2,1,,100,
9346930,34,4.5,4,1,,99,
19529795,xxx,0,2,1,,90,
17495199,24,5,2,0,,98,
19624742,xxx,0,3,1,,84,
17499137,20,5,3,0,,100,
19222402,2,0,2,1,,89,
19530046,xxx,0,2,0,,95,
2223743,142,4.5,2,1,,85,
14013818,86,4.5,2,0,,99,
10930490,114,5,2,1,,85,
5154242,58,4.5,2,1,,89,
16702251,19,5,2,0,,88,
16480847,25,4.5,2,0,,92,
1356129,152,4.5,2,1,,98,
17734299,7,5,2,1,,90,
3759246,159,4.5,2,0,,99,
15285456,2,0,2,0,,100,
14990478,54,5,2,0,,95,
1826125,102,5,2,1,,97,
17176510,2,0,3,0,,97,
18444225,12,4,3,0,,100,
15413120,41,5,4,1,,95,
19074782,7,5,2,0,,99,
18567743,2,0,4,1,,100,
10769424,44,4.5,2,1,,89,
19251175,7,4.5,5,2,,95,
6985131,49,4.5,1,1,,85,
19225774,2,0,2,0,,90,
18012893,7,5,2,1,,95,
18609421,1,0,2,1,,98,
18795933,11,4.5,2,1,,89,
19014320,7,5,2,1,,85,
13204769,24,4.5,2,1,,78,
18271316,xxx,0,2,0,,78,
17500053,6,5,2,0,,79,
17499924,6,5,2,0,,79,
16828172,9,5,2,0,,79,
5263213,xxx,0,1,0,,79,
5918014,xxx,0,2,0,,80,
13060457,xxx,0,7,3,,75,
9330594,xxx,0,1,1,,70,
14741705,44,4.5,2,0,,77,
14557568,2,0,2,1,,80,
19719467,xxx,0,1,0,,80,
16189105,4,5,2,1,,75,
10996174,xxx,0,3,1,,71,
6347967,1,0,2,0,,77,
13996790,1,0,4,2,,78,
7346955,2,0,2,0,,70,
11555243,xxx,0,2,1,,65,
10922682,1,0,2,0,,80,
13789433,7,4.5,4,0,,80,
17174433,15,5,2,1,,79,
719431,189,5,2,1,,79,
515588,7,5,3,2,,77,
11306396,43,4.5,2,1,,79,
14687667,32,4,2,0,,78,
14762607,2,0,2,1,,75,
17403298,14,5,4,1,,75,
7534836,106,4,3,1,,80,
19316565,xxx,0,2,0,,75,
1408932,105,5,2,1,,76,
4653332,10,5,2,1,,71,
18737787,xxx,0,6,1,,65,
7302136,7,5,3,1,,78,
13866235,3,5,2,1,,65,
14991676,20,5,2,0,,70,
11987072,86,4.5,2,0,,80,
9315872,129,4.5,2,0,,75,
11305038,143,5,2,0,,75,
16530282,6,3.5,2,1,,80,
18587279,15,5,2,1,,75,
18160897,13,4.5,2,1,,80,
2538807,128,5,2,1,,69,
19070676,1,0,2,0,,80,
12537940,xxx,0,3,0,,49,
16127418,xxx,0,4,0,,60,
7785565,xxx,0,1,0,,60,
16272643,xxx,0,2,2,,58,
12592006,3,4.5,2,0,,59,
16546691,xxx,0,1,2,,60,
5287186,3,5,1,1,,60,
14743945,xxx,0,2,0,,55,
19749812,xxx,0,3,1,,60,
2237682,5,4.5,2,1,,55,
16692073,1,0,2,1,,59,
13283960,64,5,2,1,,60,
15843007,21,5,2,1,,60,
17026814,28,4,7,1,,50,
19195207,2,0,1,0,,57,
17723975,1,0,6,2,,10,
13624690,xxx,0,2,1,,10,
14179987,63,4.5,2,1,,20,
12886996,xxx,0,1,1,,10,
5403210,xxx,0,4,1,,10,
2874154,xxx,0,1,0,,10,
11864708,xxx,0,1,0,,10,
14162759,5,5,5,1,,500,
10783912,xxx,0,2,1,,350,
767247,44,5,2,1,,445,
10853631,1,0,2,1,,500,
2978994,1,0,2,1,,325,
10878514,xxx,0,2,1,,351,
15342306,xxx,0,2,1,,350,
702635,11,5,2,1,,300,
9636960,26,5,3,1,,325,
16753822,xxx,0,2,1,,450,
6600699,10,5,2,1,,209,
15774126,xxx,0,6,3,,285,
16323231,3,3.5,2,1,,200,
7759551,xxx,0,3,1,,300,
9189214,xxx,0,2,1,,200,
5192066,xxx,0,2,1,,207,
10833655,xxx,0,2,1,,300,
11477999,xxx,0,2,1,,250,
18470412,xxx,0,2,0,,225,
5628758,3,5,2,1,,215,
4016307,xxx,0,2,1,,250,
10907472,xxx,0,2,1,,260,
18238265,3,5,6,2,,285,
5672388,4,5,2,1,,225,
7968806,xxx,0,2,1,,250,
10435334,xxx,0,2,1,,250,
10434779,2,0,2,1,,250,
